N	F0	m	del	d0	v0	out	Int_v1	Int_v2	Int_d2	Tsim	KK	SSi	SS
integer	integer	integer	integer	integer	integer	integer	integer	integer	integer	integer	continuous	continuous	nominal
3	500	1926	22	37	89	0	0	0	0	300	3.170000	2.450000	1
3	500	1926	17	22	61	1	0	0	0	300	10.610000	11.600000	1
3	500	1926	24	29	67	0	0	0	0	299	15.170000	4.620000	1
3	500	1926	11	26	89	1	0	0	0	300	9.950000	7.450000	1
3	500	1926	15	33	66	0	0	0	0	300	9.580000	1.590000	1
3	500	1926	15	31	62	0	0	0	0	300	10.650000	1.180000	1
3	500	1926	15	38	85	0	0	0	0	300	6.350000	0.950000	0
3	500	1926	10	30	79	0	0	0	0	300	8.830000	0.730000	0
3	500	1926	26	32	72	0	0	0	0	300	10.500000	3.030000	1
3	500	1926	21	31	74	0	0	0	0	300	2.710000	1.090000	1
3	500	1926	22	23	60	1	0	0	0	300	12.970000	12.130000	1
3	500	1926	10	27	60	0	0	0	0	300	9.380000	3.650000	1
3	500	1926	27	27	61	1	0	0	0	300	8.200000	7.140000	1
3	500	1926	17	27	68	1	0	0	0	300	8.330000	6.530000	1
3	500	1926	24	32	60	0	0	0	0	299	13.660000	2.830000	1
3	500	1926	23	28	70	1	0	0	0	300	6.930000	5.300000	1
3	500	1926	21	28	69	1	0	0	0	300	1.240000	5.560000	1
3	500	1926	18	32	79	0	0	0	0	300	2.720000	1.180000	1
3	500	1926	28	20	64	1	0	0	0	300	10.510000	13.220000	1
3	500	1926	21	22	72	1	0	0	0	300	7.630000	12.080000	1
3	500	1926	23	21	82	1	0	0	0	300	8.840000	14.900000	1
3	500	1926	18	26	75	1	0	0	0	300	14.060000	10.940000	1
3	500	1926	15	30	73	0	0	0	0	300	8.450000	0.780000	0
3	500	1926	28	37	61	0	0	0	0	300	7.800000	1.200000	1
3	500	1926	18	32	60	0	0	0	0	300	5.240000	1.160000	1
3	500	1926	27	21	70	1	0	0	0	300	12.900000	13.750000	1
3	500	1926	18	37	67	0	0	0	0	300	9.620000	2.230000	1
3	500	1926	13	23	86	1	0	0	0	300	3.330000	7.710000	1
3	500	1926	29	29	70	1	0	0	0	299	4.090000	5.660000	1
3	500	1926	19	39	75	0	0	0	0	300	11.560000	0.730000	0
3	500	1926	28	29	85	0	0	0	0	300	7.770000	1.470000	1
3	500	1926	26	32	84	0	0	0	0	300	14.030000	3.150000	1
3	500	1926	17	27	68	1	0	0	0	300	7.810000	6.110000	1
3	500	1926	12	21	66	1	0	0	0	300	13.460000	11.580000	1
3	500	1926	18	30	65	0	0	0	0	300	12.610000	1.440000	1
3	500	1926	20	27	84	1	0	0	0	300	3.040000	6.110000	1
3	500	1926	23	25	65	1	0	0	0	300	1.980000	7.990000	1
3	500	1926	28	24	84	1	0	0	0	300	7.530000	13.290000	1
3	500	1926	18	24	68	1	0	0	0	300	14.170000	11.770000	1
3	500	1926	19	36	73	0	0	0	0	300	6.170000	1.000000	1
3	500	1926	13	34	60	0	0	0	0	300	9.720000	1.380000	1
3	500	1926	20	26	80	1	0	0	0	300	7.570000	7.880000	1
3	500	1926	28	33	63	0	0	0	0	300	7.240000	1.150000	1
3	500	1926	15	21	74	1	0	0	0	300	6.320000	11.060000	1
3	500	1926	16	38	86	0	0	0	0	300	11.040000	0.840000	0
3	500	1926	27	31	64	0	0	0	0	300	6.740000	1.730000	1
3	500	1926	23	26	76	1	0	0	0	300	10.600000	8.010000	1
3	500	1926	22	20	65	1	0	0	0	300	10.950000	13.240000	1
3	500	1926	19	33	72	0	0	0	0	300	4.170000	2.380000	1
3	500	1926	11	34	62	0	0	0	0	300	1.920000	1.640000	1
3	500	1926	28	35	72	0	0	0	0	300	5.560000	1.130000	1
3	500	1926	27	20	73	1	0	0	0	300	1.360000	8.750000	1
3	500	1926	26	31	61	0	0	0	0	300	8.570000	2.770000	1
3	500	1926	27	31	83	0	0	0	0	300	10.410000	3.590000	1
3	500	1926	19	33	87	0	0	0	0	300	10.230000	1.770000	1
3	500	1926	17	31	68	0	0	0	0	300	12.670000	1.410000	1
3	500	1926	12	34	83	0	0	0	0	300	7.290000	0.850000	0
3	500	1926	22	39	89	0	0	0	0	300	9.240000	2.650000	1
3	500	1926	25	39	78	0	0	0	0	299	9.700000	3.590000	1
3	500	1926	19	39	80	0	0	0	0	300	10.540000	1.540000	1
3	500	1926	12	20	77	1	0	0	0	300	10.860000	11.930000	1
3	500	1926	26	22	68	1	0	0	0	300	15.060000	14.050000	1
3	500	1926	24	28	77	1	0	0	0	299	4.820000	6.600000	1
3	500	1926	10	31	64	0	0	0	0	300	4.950000	1.410000	1
3	500	1926	26	21	76	1	0	0	0	300	5.280000	12.990000	1
3	500	1926	14	25	77	1	0	0	0	300	3.530000	7.480000	1
3	500	1926	12	35	60	0	0	0	0	300	6.540000	0.950000	0
3	500	1926	28	22	74	1	0	0	0	300	14.600000	15.390000	1
3	500	1926	21	34	82	0	0	0	0	300	6.300000	0.970000	0
3	500	1926	27	39	89	0	0	0	0	300	8.710000	2.870000	1
3	500	1926	22	34	80	0	0	0	0	300	15.290000	2.530000	1
3	500	1926	24	33	70	0	0	0	0	299	1.250000	3.360000	1
3	500	1926	13	36	80	0	0	0	0	300	8.860000	0.760000	0
3	500	1926	16	25	60	1	0	0	0	300	12.430000	7.930000	1
3	500	1926	28	28	81	1	0	0	0	300	15.360000	5.410000	1
3	500	1926	16	33	82	0	0	0	0	300	14.120000	1.100000	1
3	500	1926	29	31	89	0	0	0	0	299	11.450000	2.950000	1
3	500	1926	26	36	81	0	0	0	0	300	13.630000	3.470000	1
3	500	1926	28	25	66	1	0	0	0	300	14.270000	9.740000	1
3	500	1926	20	29	89	1	0	0	0	300	4.260000	5.580000	1
3	500	1926	10	33	63	0	0	0	0	300	10.460000	0.830000	0
3	500	1926	15	38	87	0	0	0	0	300	7.800000	0.830000	0
3	500	1926	22	21	84	1	0	0	0	300	7.140000	13.600000	1
3	500	1926	22	38	86	0	0	0	0	300	13.900000	2.610000	1
3	500	1926	16	24	83	1	0	0	0	300	9.600000	8.870000	1
3	500	1926	20	33	87	0	0	0	0	300	11.290000	0.860000	0
3	500	1926	23	27	70	1	0	0	0	300	1.080000	6.170000	1
3	500	1926	15	38	81	0	0	0	0	300	5.870000	1.050000	1
3	500	1926	24	22	84	1	0	0	0	299	14.240000	16.140000	1
3	500	1926	17	23	70	1	0	0	0	300	10.720000	11.460000	1
3	500	1926	10	28	72	1	0	0	0	300	9.580000	3.860000	1
3	500	1926	24	25	81	1	0	0	0	299	7.940000	10.050000	1
3	500	1926	14	38	78	0	0	0	0	300	10.770000	0.990000	0
3	500	1926	25	31	74	0	0	0	0	299	2.370000	4.420000	1
3	500	1926	17	24	65	1	0	0	0	300	1.810000	7.170000	1
3	500	1926	27	39	80	0	0	0	0	300	2.210000	1.670000	1
3	500	1926	29	23	84	1	0	0	0	299	6.040000	11.670000	1
3	500	1926	26	25	62	1	0	0	0	300	1.500000	7.740000	1
3	500	1926	15	35	81	0	0	0	0	300	2.100000	1.710000	1
3	500	1926	18	26	81	1	0	0	0	300	9.480000	7.850000	1
3	500	1926	21	30	60	0	0	0	0	300	6.680000	2.210000	1
3	500	1926	12	37	85	0	0	0	0	300	6.790000	0.940000	0
3	500	1926	29	27	86	1	0	0	0	299	9.230000	10.570000	1
3	500	1926	10	38	79	0	0	0	0	300	8.620000	0.720000	0
3	500	1926	28	32	66	0	0	0	0	300	13.480000	3.310000	1
3	500	1926	23	31	67	0	0	0	0	300	9.660000	3.110000	1
3	500	1926	29	24	84	1	0	0	0	299	5.850000	11.030000	1
3	500	1926	17	37	86	0	0	0	0	300	5.960000	1.070000	1
3	500	1926	24	32	77	0	0	0	0	299	15.780000	2.810000	1
3	500	1926	13	39	60	0	0	0	0	300	3.680000	3.090000	1
3	500	1926	26	24	79	1	0	0	0	300	12.840000	14.750000	1
3	500	1926	17	20	84	1	0	0	0	300	14.660000	15.510000	1
3	500	1926	13	37	61	0	0	0	0	300	15.840000	0.990000	0
3	500	1926	29	30	80	0	0	0	0	299	8.930000	3.630000	1
3	500	1926	15	28	60	0	0	0	0	300	8.690000	2.520000	1
3	500	1926	14	36	80	0	0	0	0	300	4.060000	2.360000	1
3	500	1926	18	28	86	1	0	0	0	300	8.220000	5.680000	1
3	500	1926	17	28	73	1	0	0	0	300	6.390000	4.120000	1
3	500	1926	21	35	82	0	0	0	0	300	13.860000	2.170000	1
3	500	1926	20	35	88	0	0	0	0	300	14.110000	1.710000	1
3	500	1926	21	37	72	0	0	0	0	300	4.150000	2.420000	1
3	500	1926	22	37	77	0	0	0	0	300	7.280000	0.950000	0
3	500	1926	19	34	75	0	0	0	0	300	10.190000	1.960000	1
3	500	1926	19	24	64	1	0	0	0	300	14.670000	11.310000	1
3	500	1926	26	35	77	0	0	0	0	300	10.910000	2.890000	1
3	500	1926	12	20	66	1	0	0	0	300	2.480000	7.680000	1
3	500	1926	16	34	72	0	0	0	0	300	10.230000	1.440000	1
3	500	1926	28	36	70	0	0	0	0	300	4.960000	2.320000	1
3	500	1926	21	28	75	0	0	0	0	300	11.170000	3.920000	1
3	500	1926	18	26	83	1	0	0	0	300	1.870000	7.360000	1
3	500	1926	18	21	78	1	0	0	0	300	6.660000	12.700000	1
3	500	1926	27	34	62	0	0	0	0	300	11.420000	2.910000	1
3	500	1926	28	34	65	0	0	0	0	300	2.790000	1.290000	1
3	500	1926	23	20	66	1	0	0	0	300	14.690000	13.190000	1
3	500	1926	13	28	76	1	0	0	0	300	4.470000	5.730000	1
3	500	1926	16	39	88	0	0	0	0	300	5.650000	1.150000	1
3	500	1926	15	31	68	0	0	0	0	300	3.910000	1.460000	1
3	500	1926	23	32	73	0	0	0	0	300	6.610000	1.010000	1
3	500	1926	10	38	78	0	0	0	0	300	15.900000	0.690000	0
3	500	1926	21	34	78	0	0	0	0	300	12.510000	1.850000	1
3	500	1926	24	24	60	1	0	0	0	299	5.280000	8.990000	1
3	500	1926	15	39	84	0	0	0	0	300	13.680000	1.060000	1
3	500	1926	18	22	88	1	0	0	0	300	8.140000	12.820000	1
3	500	1926	13	23	82	1	0	0	0	300	5.570000	7.480000	1
3	500	1926	15	29	82	0	0	0	0	300	14.950000	3.000000	1
3	500	1926	10	20	72	1	0	0	0	300	15.240000	10.880000	1
3	500	1926	28	28	80	1	0	0	0	300	5.540000	6.910000	1
3	500	1926	14	25	88	1	0	0	0	300	9.800000	7.970000	1
3	500	1926	17	21	86	1	0	0	0	300	15.930000	15.030000	1
3	500	1926	18	34	62	0	0	0	0	300	1.690000	2.350000	1
3	500	1926	16	30	84	0	0	0	0	300	12.100000	0.970000	0
3	500	1926	21	35	64	0	0	0	0	300	5.870000	1.100000	1
3	500	1926	17	20	71	1	0	0	0	300	5.560000	11.900000	1
3	500	1926	14	34	85	0	0	0	0	300	13.850000	0.990000	0
3	500	1926	22	24	80	1	0	0	0	300	5.840000	8.780000	1
3	500	1926	25	27	72	1	0	0	0	299	14.590000	5.850000	1
3	500	1926	15	29	72	0	0	0	0	300	4.860000	2.810000	1
3	500	1926	22	36	79	0	0	0	0	300	2.330000	1.450000	1
3	500	1926	14	31	81	0	0	0	0	300	8.150000	0.810000	0
3	500	1926	13	20	73	1	0	0	0	300	1.220000	7.680000	1
3	500	1926	10	21	60	1	0	0	0	300	7.950000	9.310000	1
3	500	1926	11	39	87	0	0	0	0	300	1.910000	1.530000	1
3	500	1926	28	24	89	1	0	0	0	300	3.200000	10.020000	1
3	500	1926	16	34	69	0	0	0	0	300	4.900000	1.640000	1
3	500	1926	23	36	80	0	0	0	0	300	6.390000	1.000000	1
3	500	1926	26	29	66	1	0	0	0	300	5.910000	5.810000	1
3	500	1926	14	25	83	1	0	0	0	300	7.290000	7.560000	1
3	500	1926	26	38	88	0	0	0	0	300	12.990000	3.530000	1
3	500	1926	19	31	89	0	0	0	0	300	13.560000	1.510000	1
3	500	1926	24	37	86	0	0	0	0	299	5.590000	1.110000	1
3	500	1926	17	32	72	0	0	0	0	300	3.230000	1.670000	1
3	500	1926	22	31	88	0	0	0	0	300	15.470000	2.340000	1
3	500	1926	28	33	68	0	0	0	0	300	14.060000	3.460000	1
3	500	1926	19	29	76	0	0	0	0	300	14.490000	3.900000	1
3	500	1926	18	37	79	0	0	0	0	300	9.740000	1.880000	1
3	500	1926	28	23	61	1	0	0	0	300	14.280000	13.310000	1
3	500	1926	28	32	66	0	0	0	0	300	3.040000	1.430000	1
3	500	1926	24	21	87	1	0	0	0	299	2.800000	9.190000	1
3	500	1926	20	33	72	0	0	0	0	300	15.770000	2.130000	1
3	500	1926	23	38	82	0	0	0	0	300	2.740000	1.210000	1
3	500	1926	11	34	73	0	0	0	0	300	10.630000	0.990000	0
3	500	1926	15	27	70	1	0	0	0	300	11.800000	6.870000	1
3	500	1926	26	33	74	0	0	0	0	300	4.940000	2.650000	1
3	500	1926	14	38	62	0	0	0	0	300	4.900000	1.360000	1
3	500	1926	19	30	64	0	0	0	0	300	6.270000	2.040000	1
3	500	1926	11	38	70	0	0	0	0	300	13.160000	1.050000	1
3	500	1926	25	36	87	0	0	0	0	299	9.870000	3.240000	1
3	500	1926	28	26	62	1	0	0	0	300	9.900000	8.470000	1
3	500	1926	12	36	83	0	0	0	0	300	13.090000	1.050000	1
3	500	1926	19	25	72	1	0	0	0	300	8.350000	8.160000	1
3	500	1926	15	25	88	1	0	0	0	300	1.560000	7.780000	1
3	500	1926	27	24	75	1	0	0	0	300	11.370000	11.520000	1
3	500	1926	10	34	80	0	0	0	0	300	12.330000	0.910000	0
3	500	1926	13	26	73	1	0	0	0	300	8.000000	6.900000	1
3	500	1926	21	33	70	0	0	0	0	300	3.800000	1.880000	1
3	500	1926	15	21	71	1	0	0	0	300	1.820000	7.710000	1
3	500	1926	12	39	76	0	0	0	0	300	12.640000	1.040000	1
3	500	1926	21	21	77	1	0	0	0	300	11.310000	14.370000	1
3	500	1926	22	24	68	1	0	0	0	300	12.480000	9.450000	1
3	500	1926	18	32	82	0	0	0	0	300	11.960000	1.090000	1
3	500	1926	21	35	69	0	0	0	0	300	14.530000	2.460000	1
3	500	1926	25	20	77	1	0	0	0	299	15.370000	15.820000	1
3	500	1926	11	38	81	0	0	0	0	300	5.040000	1.510000	1
3	500	1926	29	22	64	1	0	0	0	299	15.130000	14.200000	1
3	500	1926	27	26	75	1	0	0	0	300	4.690000	9.860000	1
3	500	1926	23	23	80	1	0	0	0	300	9.600000	13.730000	1
3	500	1926	20	29	67	0	0	0	0	300	9.790000	3.980000	1
3	500	1926	27	28	69	0	0	0	0	300	11.630000	3.530000	1
3	500	1926	28	29	62	0	0	0	0	300	10.400000	4.760000	1
3	500	1926	12	24	62	1	0	0	0	300	15.060000	10.780000	1
3	500	1926	19	31	77	0	0	0	0	300	10.310000	1.830000	1
3	500	1926	23	21	85	1	0	0	0	300	8.150000	15.180000	1
3	500	1926	12	24	87	1	0	0	0	300	3.880000	7.540000	1
3	500	1926	12	33	77	0	0	0	0	300	3.860000	2.590000	1
3	500	1926	22	39	64	0	0	0	0	300	14.810000	2.880000	1
3	500	1926	21	29	81	0	0	0	0	300	12.070000	2.710000	1
3	500	1926	24	32	75	0	0	0	0	299	1.690000	3.880000	1
3	500	1926	27	29	83	1	0	0	0	300	6.020000	4.860000	1
3	500	1926	19	24	82	1	0	0	0	300	11.780000	12.830000	1
3	500	1926	13	20	66	1	0	0	0	300	15.620000	12.510000	1
3	500	1926	20	35	65	0	0	0	0	300	12.340000	1.850000	1
3	500	1926	18	24	76	1	0	0	0	300	2.830000	7.300000	1
3	500	1926	10	37	70	0	0	0	0	300	9.340000	0.970000	0
3	500	1926	27	37	89	0	0	0	0	300	1.930000	2.080000	1
3	500	1926	21	27	85	1	0	0	0	300	2.560000	6.390000	1
3	500	1926	23	28	72	0	0	0	0	300	11.370000	2.390000	1
3	500	1926	11	38	71	0	0	0	0	300	6.590000	0.960000	0
3	500	1926	13	28	81	0	0	0	0	300	7.430000	4.260000	1
3	500	1926	15	31	70	1	0	0	0	300	1.700000	4.670000	1
3	500	1926	16	38	74	0	0	0	0	300	12.230000	1.020000	1
3	500	1926	17	35	88	0	0	0	0	300	14.010000	1.190000	1
3	500	1926	19	37	77	0	0	0	0	300	6.110000	1.010000	1
3	500	1926	18	34	83	0	0	0	0	300	10.130000	1.690000	1
3	500	1926	29	38	62	0	0	0	0	299	14.470000	3.990000	1
3	500	1926	19	22	75	1	0	0	0	300	11.070000	13.040000	1
3	500	1926	12	21	89	1	0	0	0	300	8.860000	12.620000	1
3	500	1926	14	37	77	0	0	0	0	300	5.630000	1.250000	1
3	500	1926	10	32	78	0	0	0	0	300	12.550000	1.010000	1
3	500	1926	13	26	62	1	0	0	0	300	8.080000	6.570000	1
3	500	1926	28	23	75	1	0	0	0	300	5.410000	8.960000	1
3	500	1926	29	21	85	1	0	0	0	299	5.260000	14.820000	1
3	500	1926	12	33	89	0	0	0	0	300	3.180000	1.640000	1
3	500	1926	16	28	70	1	0	0	0	300	3.070000	5.520000	1
3	500	1926	23	20	68	1	0	0	0	300	11.170000	12.780000	1
3	500	1926	25	26	67	1	0	0	0	299	7.260000	8.060000	1
3	500	1926	24	39	74	0	0	0	0	299	2.220000	1.600000	1
3	500	1926	12	26	78	1	0	0	0	300	13.690000	6.790000	1
3	500	1926	11	21	86	1	0	0	0	300	9.140000	12.610000	1
3	500	1926	12	35	73	0	0	0	0	300	7.890000	0.820000	0
3	500	1926	29	22	61	1	0	0	0	299	1.490000	7.700000	1
3	500	1926	13	36	67	0	0	0	0	300	4.040000	2.250000	1
3	500	1926	10	38	76	0	0	0	0	300	11.730000	0.760000	0
3	500	1926	19	36	87	0	0	0	0	300	3.320000	2.550000	1
3	500	1926	10	25	68	1	0	0	0	300	15.740000	9.250000	1
3	500	1926	26	37	73	0	0	0	0	300	6.590000	1.040000	1
3	500	1926	17	36	71	0	0	0	0	300	2.710000	1.220000	1
3	500	1926	28	27	66	1	0	0	0	300	6.520000	7.240000	1
3	500	1926	29	29	82	1	0	0	0	299	9.450000	5.210000	1
3	500	1926	24	31	82	0	0	0	0	299	4.020000	2.880000	1
3	500	1926	24	28	70	0	0	0	0	299	14.010000	4.560000	1
3	500	1926	26	31	66	0	0	0	0	300	4.120000	1.890000	1
3	500	1926	12	32	87	0	0	0	0	300	3.730000	1.780000	1
3	500	1926	26	27	81	1	0	0	0	300	6.130000	7.330000	1
3	500	1926	25	26	73	1	0	0	0	299	7.640000	7.650000	1
3	500	1926	17	32	88	0	0	0	0	300	3.280000	2.230000	1
3	500	1926	10	35	69	0	0	0	0	300	3.210000	1.670000	1
3	500	1926	22	22	75	1	0	0	0	300	6.660000	12.740000	1
3	500	1926	11	36	86	0	0	0	0	300	12.550000	1.030000	1
3	500	1926	17	21	60	1	0	0	0	300	3.570000	8.020000	1
3	500	1926	24	39	85	0	0	0	0	299	12.890000	2.810000	1
3	500	1926	29	29	80	1	0	0	0	299	15.230000	5.340000	1
3	500	1926	24	27	64	1	0	0	0	299	6.520000	6.730000	1
3	500	1926	22	34	76	0	0	0	0	300	13.860000	2.490000	1
3	500	1926	23	36	78	0	0	0	0	300	10.030000	2.970000	1
3	500	1926	21	27	72	1	0	0	0	300	14.170000	6.620000	1
3	500	1926	25	25	63	1	0	0	0	299	8.000000	9.070000	1
3	500	1926	24	20	70	1	0	0	0	299	9.170000	14.000000	1
3	500	1926	11	20	69	1	0	0	0	300	6.020000	10.010000	1
3	500	1926	26	21	81	1	0	0	0	300	5.420000	13.530000	1
3	500	1926	13	27	65	1	0	0	0	300	3.040000	4.550000	1
3	500	1926	23	39	62	0	0	0	0	300	7.570000	0.960000	0
3	500	1926	27	23	64	1	0	0	0	300	3.250000	8.170000	1
3	500	1926	15	27	72	1	0	0	0	300	12.390000	5.580000	1
3	500	1926	12	33	75	0	0	0	0	300	7.120000	0.890000	0
3	500	1926	18	29	69	0	0	0	0	300	12.030000	1.690000	1
3	500	1926	29	25	62	1	0	0	0	299	12.000000	10.990000	1
3	500	1926	15	29	72	0	0	0	0	300	6.830000	1.770000	1
3	500	1926	24	34	88	0	0	0	0	299	7.010000	0.960000	0
3	500	1926	23	22	83	1	0	0	0	300	12.310000	15.280000	1
3	500	1926	13	24	60	1	0	0	0	300	7.300000	7.510000	1
3	500	1926	20	29	81	0	0	0	0	300	15.720000	3.600000	1
3	500	1926	27	33	69	0	0	0	0	300	7.720000	1.100000	1
3	500	1926	14	34	68	0	0	0	0	300	1.830000	2.480000	1
3	500	1926	23	37	81	0	0	0	0	300	5.820000	1.110000	1
3	500	1926	29	22	76	1	0	0	0	299	3.160000	10.760000	1
3	500	1926	18	28	73	1	0	0	0	300	4.300000	5.770000	1
3	500	1926	26	21	61	1	0	0	0	300	9.560000	12.930000	1
3	500	1926	23	22	63	1	0	0	0	300	7.730000	11.610000	1
3	500	1926	12	26	76	1	0	0	0	300	7.190000	6.670000	1
3	500	1926	16	34	71	0	0	0	0	300	13.750000	1.220000	1
3	500	1926	24	27	81	1	0	0	0	299	11.860000	8.000000	1
3	500	1926	10	38	70	0	0	0	0	300	13.570000	0.900000	0
3	500	1926	26	37	87	0	0	0	0	300	6.730000	1.010000	1
3	500	1926	27	32	81	0	0	0	0	300	10.700000	2.940000	1
3	500	1926	25	31	71	0	0	0	0	299	3.970000	1.950000	1
3	500	1926	13	39	66	0	0	0	0	300	4.360000	1.870000	1
3	500	1926	14	29	69	0	0	0	0	300	12.640000	1.000000	1
3	500	1926	23	29	72	0	0	0	0	300	6.560000	3.290000	1
3	500	1926	18	34	66	0	0	0	0	300	7.690000	0.890000	0
3	500	1926	23	29	89	0	0	0	0	300	7.170000	2.870000	1
3	500	1926	25	35	72	0	0	0	0	299	9.880000	3.250000	1
3	500	1926	17	31	67	0	0	0	0	300	13.470000	1.410000	1
3	500	1926	16	29	74	1	0	0	0	300	1.640000	4.420000	1
3	500	1926	11	36	66	0	0	0	0	300	8.440000	0.770000	0
3	500	1926	21	38	75	0	0	0	0	300	2.550000	1.380000	1
3	500	1926	26	22	68	1	0	0	0	300	8.550000	13.350000	1
3	500	1926	27	25	62	1	0	0	0	300	4.260000	7.630000	1
3	500	1926	10	39	70	0	0	0	0	300	10.810000	0.950000	0
3	500	1926	14	22	86	1	0	0	0	300	4.800000	8.200000	1
3	500	1926	17	21	82	1	0	0	0	300	9.210000	12.890000	1
3	500	1926	12	34	83	0	0	0	0	300	7.180000	0.870000	0
3	500	1926	19	24	87	1	0	0	0	300	5.600000	8.700000	1
3	500	1926	24	26	84	1	0	0	0	299	12.450000	12.330000	1
3	500	1926	18	22	65	1	0	0	0	300	14.890000	12.090000	1
3	500	1926	19	32	73	0	0	0	0	300	7.090000	0.930000	0
3	500	1926	14	34	86	0	0	0	0	300	4.650000	1.500000	1
3	500	1926	10	31	82	0	0	0	0	300	4.800000	1.400000	1
3	500	1926	10	22	73	1	0	0	0	300	9.060000	10.180000	1
3	500	1926	29	23	62	1	0	0	0	299	7.640000	9.670000	1
3	500	1926	21	23	78	1	0	0	0	300	12.250000	13.200000	1
3	500	1926	26	21	69	1	0	0	0	300	6.550000	12.340000	1
3	500	1926	21	34	87	0	0	0	0	300	6.010000	1.070000	1
3	500	1926	14	39	87	0	0	0	0	300	6.280000	0.960000	0
3	500	1926	27	27	60	1	0	0	0	300	11.920000	7.410000	1
3	500	1926	11	28	72	0	0	0	0	300	14.640000	3.070000	1
3	500	1926	19	20	78	1	0	0	0	300	7.760000	13.240000	1
3	500	1926	29	28	80	1	0	0	0	299	11.160000	7.150000	1
3	500	1926	16	38	84	0	0	0	0	300	13.390000	1.150000	1
3	500	1926	23	29	77	1	0	0	0	300	15.140000	4.820000	1
3	500	1926	22	25	70	1	0	0	0	300	5.940000	8.230000	1
3	500	1926	23	27	79	1	0	0	0	300	13.020000	7.610000	1
3	500	1926	20	35	71	0	0	0	0	300	9.400000	2.430000	1
3	500	1926	29	35	86	0	0	0	0	299	15.150000	3.830000	1
3	500	1926	10	28	83	0	0	0	0	300	13.630000	1.470000	1
3	500	1926	10	36	80	0	0	0	0	300	2.000000	1.630000	1
3	500	1926	28	39	65	0	0	0	0	300	7.620000	1.130000	1
3	500	1926	20	27	61	1	0	0	0	300	14.620000	6.410000	1
3	500	1926	24	32	77	0	0	0	0	299	7.290000	0.970000	0
3	500	1926	25	31	75	0	0	0	0	299	14.600000	2.960000	1
3	500	1926	25	23	80	1	0	0	0	299	2.500000	9.260000	1
3	500	1926	23	27	83	1	0	0	0	300	8.280000	6.950000	1
3	500	1926	28	21	77	1	0	0	0	300	3.580000	10.330000	1
3	500	1926	16	33	83	0	0	0	0	300	15.480000	1.100000	1
3	500	1926	20	24	76	1	0	0	0	300	7.140000	8.530000	1
3	500	1926	14	31	79	0	0	0	0	300	2.470000	3.220000	1
3	500	1926	13	32	85	0	0	0	0	300	1.280000	3.400000	1
3	500	1926	13	23	63	1	0	0	0	300	4.400000	7.410000	1
3	500	1926	17	38	83	0	0	0	0	300	10.200000	1.490000	1
3	500	1926	26	20	73	1	0	0	0	300	2.050000	8.930000	1
3	500	1926	19	24	85	1	0	0	0	300	13.130000	8.570000	1
3	500	1926	24	37	69	0	0	0	0	299	3.030000	1.630000	1
3	500	1926	14	33	85	0	0	0	0	300	7.730000	0.820000	0
3	500	1926	10	33	61	0	0	0	0	300	12.260000	0.910000	0
3	500	1926	15	34	76	0	0	0	0	300	7.730000	0.850000	0
3	500	1926	27	31	76	0	0	0	0	300	11.900000	2.890000	1
3	500	1926	29	36	83	0	0	0	0	299	5.080000	1.130000	1
3	500	1926	20	20	85	1	0	0	0	300	10.590000	14.370000	1
3	500	1926	28	25	75	1	0	0	0	300	1.390000	8.260000	1
3	500	1926	22	22	69	1	0	0	0	300	12.180000	12.650000	1
3	500	1926	16	34	68	0	0	0	0	300	3.760000	3.220000	1
3	500	1926	27	37	76	0	0	0	0	300	8.670000	2.980000	1
3	500	1926	17	26	65	1	0	0	0	300	15.030000	6.890000	1
3	500	1926	22	36	81	0	0	0	0	300	12.660000	2.340000	1
3	500	1926	15	38	85	0	0	0	0	300	3.320000	1.740000	1
3	500	1926	16	33	78	0	0	0	0	300	9.130000	1.480000	1
3	500	1926	24	38	82	0	0	0	0	299	1.040000	3.560000	1
3	500	1926	27	20	73	1	0	0	0	300	6.550000	13.890000	1
3	500	1926	29	20	61	1	0	0	0	299	3.220000	9.960000	1
3	500	1926	13	26	63	1	0	0	0	300	7.470000	6.390000	1
3	500	1926	28	28	73	0	0	0	0	300	10.180000	3.380000	1
3	500	1926	18	37	62	0	0	0	0	300	3.370000	2.800000	1
3	500	1926	11	28	71	0	0	0	0	300	4.690000	4.330000	1
3	500	1926	19	37	61	0	0	0	0	300	8.960000	2.050000	1
3	500	1926	14	23	82	1	0	0	0	300	13.390000	12.290000	1
3	500	1926	28	37	61	0	0	0	0	300	15.840000	3.960000	1
3	500	1926	20	31	78	0	0	0	0	300	12.650000	1.660000	1
3	500	1926	25	38	70	0	0	0	0	299	15.500000	3.520000	1
3	500	1926	13	21	67	1	0	0	0	300	8.760000	11.170000	1
3	500	1926	12	28	85	1	0	0	0	300	1.760000	4.880000	1
3	500	1926	4	44	74	0	0	0	0	300	15.070000	0.710000	0
3	500	1926	6	44	74	0	0	0	0	300	6.280000	1.050000	1
3	500	1926	16	44	74	0	0	0	0	300	13.630000	1.200000	1
3	500	1926	6	44	74	0	0	0	0	300	6.750000	0.950000	0
3	500	1926	6	44	74	0	0	0	0	300	3.410000	1.670000	1
3	500	1926	13	44	74	0	0	0	0	300	11.120000	0.800000	0
3	500	1926	11	44	74	0	0	0	0	300	4.070000	2.020000	1
3	500	1926	11	44	74	0	0	0	0	300	9.660000	1.130000	1
